taxon_ID,Species_Name
1802064,Candidatus Roizmanbacteria bacterium RIFCSPLOWO2_01_FULL_40_14
1802067,Candidatus Roizmanbacteria bacterium RIFCSPLOWO2_01_FULL_41_22
1802068,Candidatus Roizmanbacteria bacterium RIFCSPLOWO2_01_FULL_42_14
1802069,Candidatus Roizmanbacteria bacterium RIFCSPLOWO2_01_FULL_44_13
1802072,Candidatus Roizmanbacteria bacterium RIFCSPLOWO2_02_FULL_37_19
1802074,Candidatus Roizmanbacteria bacterium RIFCSPLOWO2_02_FULL_38_10
1802089,Candidatus Roizmanbacteria bacterium RIFOXYC1_FULL_38_14
1802094,Candidatus Roizmanbacteria bacterium RIFOXYD1_FULL_41_24
1802095,Candidatus Rokubacteria bacterium GWA2_70_23
1802096,Candidatus Rokubacteria bacterium GWA2_73_35
1802107,Candidatus Rokubacteria bacterium RIFCSPLOWO2_02_FULL_73_56
1802114,Candidatus Ryanbacteria bacterium RIFCSPHIGHO2_01_FULL_45_22
1802115,Candidatus Ryanbacteria bacterium RIFCSPHIGHO2_01_FULL_48_27
1802117,Candidatus Ryanbacteria bacterium RIFCSPHIGHO2_02_FULL_45_13b
1802126,Candidatus Ryanbacteria bacterium RIFCSPLOWO2_01_FULL_48_26
1802128,Candidatus Ryanbacteria bacterium RIFCSPLOWO2_02_FULL_45_11c
1802129,Candidatus Ryanbacteria bacterium RIFCSPLOWO2_02_FULL_47_14
1802130,Candidatus Ryanbacteria bacterium RIFCSPLOWO2_12_FULL_44_26
1802132,Candidatus Saccharibacteria bacterium RIFCSPHIGHO2_01_FULL_45_15
1802135,Candidatus Saccharibacteria bacterium RIFCSPHIGHO2_01_FULL_49_21
1802137,Candidatus Saccharibacteria bacterium RIFCSPHIGHO2_02_FULL_47_12
1802138,Candidatus Saccharibacteria bacterium RIFCSPHIGHO2_12_FULL_41_12
1802142,Candidatus Saccharibacteria bacterium RIFCSPHIGHO2_12_FULL_47_16b
1802143,Candidatus Saccharibacteria bacterium RIFCSPHIGHO2_12_FULL_47_17
1802146,Candidatus Saccharibacteria bacterium RIFCSPLOWO2_01_FULL_48_13
1802154,Sideroxydans sp. GWF2_59_14
1802158,Candidatus Spechtbacteria bacterium RIFCSPHIGHO2_01_FULL_43_30
1802160,Candidatus Spechtbacteria bacterium RIFCSPHIGHO2_12_FULL_38_30
1802163,Candidatus Spechtbacteria bacterium RIFCSPLOWO2_01_FULL_46_10
1802164,Candidatus Spechtbacteria bacterium RIFCSPLOWO2_02_FULL_38_8
1802165,Candidatus Spechtbacteria bacterium RIFCSPLOWO2_12_FULL_38_22
1802166,Sphingobacteriia bacterium RIFOXYC2_FULL_35_18
1802172,Sphingopyxis sp. RIFCSPHIGHO2_12_FULL_65_19
1802174,Spirochaetes bacterium GWB1_36_13
1802177,Spirochaetes bacterium GWB1_60_80
1802179,Spirochaetes bacterium GWC1_27_15
1802181,Spirochaetes bacterium GWC2_52_13
1802184,Spirochaetes bacterium GWE1_32_154
1802189,Spirochaetes bacterium GWF1_49_6
1802190,Spirochaetes bacterium GWF1_51_8
1802193,Spirochaetes bacterium RBG_13_51_14
1802195,Spirochaetes bacterium RBG_16_49_21
1802196,Spirochaetes bacterium RBG_16_67_19
1802200,Candidatus Staskawiczbacteria bacterium RIFCSPHIGHO2_01_FULL_36_16
1802202,Candidatus Staskawiczbacteria bacterium RIFCSPHIGHO2_01_FULL_39_25
1802205,Candidatus Staskawiczbacteria bacterium RIFCSPHIGHO2_02_FULL_34_10
1802206,Candidatus Staskawiczbacteria bacterium RIFCSPHIGHO2_02_FULL_34_9
1802207,Candidatus Staskawiczbacteria bacterium RIFCSPHIGHO2_02_FULL_42_22
1802210,Candidatus Staskawiczbacteria bacterium RIFCSPLOWO2_01_FULL_33_13
1802214,Candidatus Staskawiczbacteria bacterium RIFCSPLOWO2_01_FULL_38_12b
1802216,Candidatus Staskawiczbacteria bacterium RIFCSPLOWO2_01_FULL_43_17b
1802223,Candidatus Staskawiczbacteria bacterium RIFOXYB1_FULL_37_44
1802224,Candidatus Staskawiczbacteria bacterium RIFOXYB1_FULL_38_37
1802229,Candidatus Staskawiczbacteria bacterium RIFOXYC1_FULL_38_18
1802241,Sulfuricurvum sp. GWF2_44_89
1802250,Sulfurimonas sp. GWF2_37_8
1802253,Sulfurimonas sp. RIFCSPLOWO2_12_36_12
1802256,Sulfurimonas sp. RIFOXYB12_FULL_35_9
1802259,Sulfurimonas sp. RIFOXYD12_FULL_33_39
1802270,Candidatus Sungbacteria bacterium RIFCSPHIGHO2_02_FULL_47_11
1802271,Candidatus Sungbacteria bacterium RIFCSPHIGHO2_02_FULL_49_12
1802274,Candidatus Sungbacteria bacterium RIFCSPHIGHO2_02_FULL_52_23
1802277,Candidatus Sungbacteria bacterium RIFCSPLOWO2_01_FULL_47_32
1802279,Candidatus Sungbacteria bacterium RIFCSPLOWO2_01_FULL_54_21
1802280,Candidatus Sungbacteria bacterium RIFCSPLOWO2_01_FULL_59_16
1802281,Candidatus Sungbacteria bacterium RIFCSPLOWO2_01_FULL_60_25
1802283,Candidatus Sungbacteria bacterium RIFCSPLOWO2_02_FULL_48_13b
1802284,Candidatus Sungbacteria bacterium RIFCSPLOWO2_02_FULL_51_17
1802291,Syntrophus sp. GWC2_56_31
1802301,Candidatus Taylorbacteria bacterium RIFCSPHIGHO2_01_FULL_46_22b
1802306,Candidatus Taylorbacteria bacterium RIFCSPHIGHO2_02_FULL_43_32b
1802308,Candidatus Taylorbacteria bacterium RIFCSPHIGHO2_02_FULL_44_12
1802312,Candidatus Taylorbacteria bacterium RIFCSPHIGHO2_02_FULL_46_13
1802313,Candidatus Taylorbacteria bacterium RIFCSPHIGHO2_02_FULL_47_18
1802314,Candidatus Taylorbacteria bacterium RIFCSPHIGHO2_12_FULL_42_34
1802315,Candidatus Taylorbacteria bacterium RIFCSPHIGHO2_12_FULL_45_16
1802319,Candidatus Taylorbacteria bacterium RIFCSPLOWO2_01_FULL_45_15b
1802320,Candidatus Taylorbacteria bacterium RIFCSPLOWO2_01_FULL_45_34b
1802333,Candidatus Taylorbacteria bacterium RIFCSPLOWO2_12_FULL_44_15c
1802335,Candidatus Taylorbacteria bacterium RIFCSPLOWO2_12_FULL_47_20
1802337,Candidatus Taylorbacteria bacterium RIFCSPLOWO2_12_FULL_49_67
1802338,Candidatus Taylorbacteria bacterium RIFOXYD2_FULL_36_9
1802342,Candidatus Tectomicrobia bacterium RIFCSPLOWO2_02_FULL_70_19
1802348,Tenericutes bacterium GWD2_38_27
1802352,Tenericutes bacterium GWF2_35_184
1802354,Tenericutes bacterium GWF2_57_13
1802362,Candidatus Terrybacteria bacterium RIFCSPHIGHO2_01_FULL_48_17
1802363,Candidatus Terrybacteria bacterium RIFCSPHIGHO2_01_FULL_58_15
1802367,Candidatus Terrybacteria bacterium RIFCSPLOWO2_01_FULL_44_24
1802370,Candidatus Terrybacteria bacterium RIFCSPLOWO2_02_42_20
1802374,Thiobacillus sp. GWE1_62_9
1802376,candidate division TM6 bacterium RIFCSPHIGHO2_12_FULL_36_22
1802380,Treponema sp. GWC1_61_84
1802382,Candidatus Uhrbacteria bacterium RIFCSPHIGHO2_01_FULL_46_23
1802385,Candidatus Uhrbacteria bacterium RIFCSPHIGHO2_01_FULL_63_20
1802389,Candidatus Uhrbacteria bacterium RIFCSPHIGHO2_02_FULL_53_13
1802390,Candidatus Uhrbacteria bacterium RIFCSPHIGHO2_02_FULL_54_11
1802391,Candidatus Uhrbacteria bacterium RIFCSPHIGHO2_02_FULL_57_19
1802397,Candidatus Uhrbacteria bacterium RIFCSPHIGHO2_12_FULL_54_23
1802399,Candidatus Uhrbacteria bacterium RIFCSPHIGHO2_12_FULL_60_25
1802400,Candidatus Uhrbacteria bacterium RIFCSPLOWO2_01_FULL_47_17
1802401,Candidatus Uhrbacteria bacterium RIFCSPLOWO2_01_FULL_47_24
1802407,Candidatus Uhrbacteria bacterium RIFCSPLOWO2_02_FULL_48_12
1802410,Candidatus Uhrbacteria bacterium RIFCSPLOWO2_02_FULL_51_9
1802418,Candidatus Uhrbacteria bacterium RIFOXYB12_FULL_58_10
1802421,Candidatus Uhrbacteria bacterium RIFOXYB2_FULL_45_11
1802424,Candidatus Uhrbacteria bacterium RIFOXYC2_FULL_47_19
1802428,Candidatus Veblenbacteria bacterium RIFOXYC2_FULL_42_11
1802431,Verrucomicrobia bacterium GWF2_51_19
1802435,Candidatus Vogelbacteria bacterium GWA1_51_14
1802436,Candidatus Vogelbacteria bacterium RIFOXYB1_FULL_42_16
1802438,Candidatus Vogelbacteria bacterium RIFOXYD1_FULL_44_32
1802439,Candidatus Vogelbacteria bacterium RIFOXYD1_FULL_46_19
1802440,Candidatus Vogelbacteria bacterium RIFOXYD1_FULL_51_18
1802443,Candidatus Wildermuthbacteria bacterium GWA2_46_15
1802444,Candidatus Wildermuthbacteria bacterium RIFCSPHIGHO2_01_FULL_45_20
1802448,Candidatus Wildermuthbacteria bacterium RIFCSPHIGHO2_01_FULL_49_22b
1802451,Candidatus Wildermuthbacteria bacterium RIFCSPHIGHO2_02_FULL_47_12
1802457,Candidatus Wildermuthbacteria bacterium RIFCSPHIGHO2_12_FULL_40_12
1802461,Candidatus Wildermuthbacteria bacterium RIFCSPLOWO2_01_FULL_48_16
1802465,Candidatus Wildermuthbacteria bacterium RIFCSPLOWO2_02_FULL_47_10
1802471,Candidatus Woesebacteria bacterium GWA1_41_8
1802479,Candidatus Woesebacteria bacterium RBG_13_46_13
1802481,Candidatus Woesebacteria bacterium RBG_16_36_11
1802483,Candidatus Woesebacteria bacterium RBG_16_40_11
1802484,Candidatus Woesebacteria bacterium RBG_16_41_13
1802485,Candidatus Woesebacteria bacterium RBG_16_42_24
1802500,Candidatus Woesebacteria bacterium RIFCSPHIGHO2_01_FULL_41_10
1802505,Candidatus Woesebacteria bacterium RIFCSPHIGHO2_02_FULL_39_13
1802511,Candidatus Woesebacteria bacterium RIFCSPHIGHO2_12_FULL_42_9
1802513,Candidatus Woesebacteria bacterium RIFCSPHIGHO2_12_FULL_46_16
1802514,Candidatus Woesebacteria bacterium RIFCSPLOWO2_01_FULL_37_19
1802515,Candidatus Woesebacteria bacterium RIFCSPLOWO2_01_FULL_38_20
1802516,Candidatus Woesebacteria bacterium RIFCSPLOWO2_01_FULL_39_10
1802517,Candidatus Woesebacteria bacterium RIFCSPLOWO2_01_FULL_39_10b
1802519,Candidatus Woesebacteria bacterium RIFCSPLOWO2_01_FULL_39_21
1802521,Candidatus Woesebacteria bacterium RIFCSPLOWO2_01_FULL_39_25
1802525,Candidatus Woesebacteria bacterium RIFCSPLOWO2_01_FULL_44_14
1802526,Candidatus Woesebacteria bacterium RIFCSPLOWO2_01_FULL_44_24b
1802532,Candidatus Woesebacteria bacterium RIFOXYA1_FULL_40_18
1802538,Candidatus Woesebacteria bacterium RIFOXYB1_FULL_38_16
1802540,Candidatus Woesebacteria bacterium RIFOXYB1_FULL_41_13
1802552,Candidatus Woesebacteria bacterium RIFOXYD1_FULL_46_19
1802555,Candidatus Wolfebacteria bacterium RIFCSPHIGHO2_01_FULL_48_22
1802556,Candidatus Wolfebacteria bacterium RIFCSPLOWO2_01_FULL_38_11
1802557,Candidatus Wolfebacteria bacterium RIFCSPLOWO2_01_FULL_45_19
1802559,Candidatus Wolfebacteria bacterium RIFOXYB1_FULL_54_12
1802562,Candidatus Wolfebacteria bacterium RIFOXYD12_FULL_48_21
1802566,candidate division WOR-1 bacterium RIFCSPHIGHO2_02_FULL_53_26
1802568,candidate division WOR-1 bacterium RIFCSPLOWO2_12_FULL_45_9
1802571,candidate division WOR-1 bacterium RIFOXYA12_FULL_52_29
1802572,candidate division WOR-1 bacterium RIFOXYA2_FULL_36_21
1802579,candidate division WOR-1 bacterium RIFOXYB2_FULL_37_13
1802580,candidate division WOR-1 bacterium RIFOXYB2_FULL_42_35
1802582,candidate division WOR-1 bacterium RIFOXYB2_FULL_46_45
1802583,candidate division WOR-1 bacterium RIFOXYB2_FULL_48_7
1802591,Candidatus Woykebacteria bacterium GWA1_44_8
1802593,Candidatus Woykebacteria bacterium RBG_13_40_15
1802595,Candidatus Woykebacteria bacterium RBG_16_39_9b
1802596,Candidatus Woykebacteria bacterium RBG_16_43_9
1802597,Candidatus Woykebacteria bacterium RBG_16_44_10
1802603,Candidatus Woykebacteria bacterium RIFCSPHIGHO2_12_FULL_45_10
1802605,Candidatus Woykebacteria bacterium RIFCSPLOWO2_01_FULL_43_14
1802610,candidate division WWE3 bacterium RBG_16_37_10
1802613,candidate division WWE3 bacterium RBG_19FT_COMBO_53_11
1802616,candidate division WWE3 bacterium RIFCSPHIGHO2_01_FULL_40_23
1802617,candidate division WWE3 bacterium RIFCSPHIGHO2_01_FULL_42_13
1802619,candidate division WWE3 bacterium RIFCSPHIGHO2_01_FULL_48_15
1802620,candidate division WWE3 bacterium RIFCSPHIGHO2_02_FULL_38_14
1802624,candidate division WWE3 bacterium RIFCSPLOWO2_01_FULL_39_13
1802627,candidate division WWE3 bacterium RIFCSPLOWO2_01_FULL_42_11
1802628,candidate division WWE3 bacterium RIFCSPLOWO2_01_FULL_53_14
1802630,candidate division WWE3 bacterium RIFCSPLOWO2_12_FULL_36_10
1802631,candidate division WWE3 bacterium RIFOXYA1_FULL_40_11
1802640,candidate division WWE3 bacterium RIFOXYB1_FULL_43_24
1802651,candidate division WWE3 bacterium RIFOXYD1_FULL_42_24
1802653,candidate division WWE3 bacterium RIFOXYD2_FULL_43_10
1802656,Xanthomonadales bacterium RIFOXYA1_FULL_69_10
1802660,Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_01_FULL_41_21
1802661,Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_01_FULL_41_26
1802662,Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_01_FULL_41_27
1802668,Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_01_FULL_44_17
1802669,Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_01_FULL_44_22
1802678,Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_02_FULL_43_12
1802685,Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_02_FULL_50_12
1802689,Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_12_FULL_45_19b
1802690,Candidatus Yanofskybacteria bacterium RIFCSPLOWO2_01_FULL_39_28
1802694,Candidatus Yanofskybacteria bacterium RIFCSPLOWO2_01_FULL_42_49
1802695,Candidatus Yanofskybacteria bacterium RIFCSPLOWO2_01_FULL_43_22
1802697,Candidatus Yanofskybacteria bacterium RIFCSPLOWO2_01_FULL_44_22
1802701,Candidatus Yanofskybacteria bacterium RIFCSPLOWO2_01_FULL_49_25
1802702,Candidatus Yanofskybacteria bacterium RIFCSPLOWO2_02_FULL_41_13
1802706,Candidatus Yanofskybacteria bacterium RIFCSPLOWO2_02_FULL_45_10
1802707,Candidatus Yanofskybacteria bacterium RIFCSPLOWO2_02_FULL_45_18
1802711,Candidatus Yanofskybacteria bacterium RIFCSPLOWO2_12_FULL_44_13b
1802713,Candidatus Yanofskybacteria bacterium RIFOXYA2_FULL_45_28
1802722,Candidatus Yonathbacteria bacterium RIFCSPHIGHO2_01_FULL_44_41
1802723,Candidatus Yonathbacteria bacterium RIFCSPHIGHO2_01_FULL_51_10
1802726,Candidatus Yonathbacteria bacterium RIFCSPLOWO2_01_FULL_43_27
1802727,Candidatus Yonathbacteria bacterium RIFCSPLOWO2_01_FULL_47_33b
1802729,Candidatus Yonathbacteria bacterium RIFOXYC2_FULL_47_9
1802730,Candidatus Yonathbacteria bacterium RIFOXYD1_FULL_52_36
1802735,Candidatus Zambryskibacteria bacterium RIFCSPHIGHO2_01_FULL_43_27
1802737,Candidatus Zambryskibacteria bacterium RIFCSPHIGHO2_01_FULL_44_22b
1802746,Candidatus Zambryskibacteria bacterium RIFCSPHIGHO2_02_FULL_39_19
1802755,Candidatus Zambryskibacteria bacterium RIFCSPHIGHO2_12_FULL_44_12b
1802758,Candidatus Zambryskibacteria bacterium RIFCSPLOWO2_01_FULL_39_39
1802759,Candidatus Zambryskibacteria bacterium RIFCSPLOWO2_01_FULL_42_41
1802764,Candidatus Zambryskibacteria bacterium RIFCSPLOWO2_01_FULL_47_33
1802765,Candidatus Zambryskibacteria bacterium RIFCSPLOWO2_01_FULL_48_25
1802768,Candidatus Zambryskibacteria bacterium RIFCSPLOWO2_02_FULL_38_13
1802770,Candidatus Zambryskibacteria bacterium RIFCSPLOWO2_02_FULL_39_26
1802772,Candidatus Zambryskibacteria bacterium RIFCSPLOWO2_02_FULL_44_12b
1802773,Candidatus Zambryskibacteria bacterium RIFCSPLOWO2_02_FULL_51_21
1802780,Candidatus Zambryskibacteria bacterium RIFOXYD1_FULL_39_35
1802782,Candidatus Zambryskibacteria bacterium RIFOXYD2_FULL_43_10
1802784,candidate division Zixibacteria bacterium RBG_16_43_9
1803372,Lewinella sp. 4G2
1803374,Rhizophagus sp. MUCL 43196
1803431,Acidobacteria bacterium 13_1_20CM_3_53_8
1803443,Acidobacteria bacterium 13_1_40CM_2_60_7
1803466,Acidobacteria bacterium 13_2_20CM_58_27
1803496,Actinobacteria bacterium 13_2_20CM_68_14
1803498,Actinobacteria bacterium CG2_30_50_142
1803508,Alphaproteobacteria bacterium CG1_02_46_17
1803587,Aphanizomenon flos-aquae UKL13-PB
1803665,Bradyrhizobium stylosanthis
1803814,Theionarchaea archaeon DG-70-1
1803815,Thermoplasmatales archaeon SM1-50
1803818,Thermoplasmatales archaeon SG8-52-3
1804758,Streptomyces sp. CB03911
1804984,Burkholderia sp. OLGA172
1805003,Anaerolineae bacterium CG2_30_57_67
1805026,Armatimonadetes bacterium 13_1_40CM_64_14
1805029,Candidatus Atribacteria bacterium CG2_30_33_13
1805032,Bacteroidetes bacterium CG2_30_32_10
1805033,Bacteroidetes bacterium CG2_30_33_31
1805034,Candidatus Beckwithbacteria bacterium CG1_02_47_37
1805037,Candidatus Berkelbacteria bacterium CG2_30_39_44
1805038,Candidatus Berkelbacteria bacterium CG2_30_43_20
1805051,Betaproteobacteria bacterium CG2_30_68_42
1805053,Caldisericum sp. CG2_30_36_11
1805080,Chloroflexi bacterium 13_1_40CM_65_17
1805081,Chloroflexi bacterium 13_1_40CM_66_19
1805088,Comamonadaceae bacterium CG1_02_60_18
1805094,Crenarchaeota archaeon 13_1_20CM_2_53_14
1805095,Crenarchaeota archaeon 13_1_40CM_3_52_10
1805096,Crenarchaeota archaeon 13_1_40CM_3_52_17
1805098,Crenarchaeota archaeon 13_1_40CM_3_53_5
1805121,Deltaproteobacteria bacterium 13_1_40CM_4_68_19
1805125,Deltaproteobacteria bacterium CG2_30_43_15
1805127,Deltaproteobacteria bacterium CG2_30_66_27
1805128,Desulfobacteraceae bacterium CG2_30_51_40
1805129,Desulfobacterales bacterium CG2_30_60_27
1805131,Elusimicrobia bacterium CG1_02_37_114
1805132,Elusimicrobia bacterium CG1_02_56_21
1805133,Elusimicrobia bacterium CG1_02_63_36
1805145,Candidatus Falkowbacteria bacterium CG1_02_37_21
1805146,Candidatus Falkowbacteria bacterium CG1_02_37_44
1805158,Flavobacteriaceae bacterium CG1_02_35_72
1805159,Flavobacteriaceae bacterium CG2_30_31_66
1805160,Flavobacteriaceae bacterium CG2_30_34_30
1805166,Gammaproteobacteria bacterium 13_2_20CM_66_19
1805172,Gemmatimonadetes bacterium 13_1_20CM_4_66_11
1805202,Gemmatimonadetes bacterium 13_2_20CM_2_65_7
1805209,Candidatus Gottesmanbacteria bacterium CG1_02_37_22
1805210,Candidatus Gracilibacteria bacterium CG1_02_38_174
1805214,Helicobacteraceae bacterium CG1_02_36_14
1805216,Candidatus Hydrogenedentes bacterium CG1_02_42_14
1805218,Hydrogenophilaceae bacterium CG1_02_62_390
1805220,Ignavibacteria bacterium CG1_02_37_35
1805221,Ignavibacteria bacterium CG2_30_36_16
1805225,Ktedonobacter sp. 13_1_20CM_4_53_11
1805236,Candidatus Kuenenbacteria bacterium CG2_30_39_24
1805237,Candidatus Levybacteria bacterium CG2_30_37_29
1805238,Candidatus Magasanikbacteria bacterium CG1_02_32_51
1805239,Candidatus Magasanikbacteria bacterium CG1_02_41_34
1805240,Candidatus Marinimicrobia bacterium CG1_02_48_14
1805247,Candidatus Micrarchaeota archaeon CG1_02_47_40
1805249,Candidatus Micrarchaeota archaeon CG1_02_51_15
1805251,Candidatus Micrarchaeota archaeon CG1_02_55_41
1805252,Candidatus Micrarchaeota archaeon CG1_02_60_51
1805254,Candidatus Moranbacteria bacterium CG2_30_41_165
1805255,Candidatus Moranbacteria bacterium CG2_30_45_14
1805272,Nitrospirae bacterium 13_2_20CM_2_62_8
1805276,Nitrospirae bacterium CG1_02_44_142
1805277,Nitrospirae bacterium CG2_30_41_42
1805278,Nitrospirae bacterium CG2_30_53_67
1805279,Nitrospirae bacterium CG2_30_70_394
1805280,Candidatus Nomurabacteria bacterium CG1_02_31_12
1805281,Candidatus Nomurabacteria bacterium CG1_02_43_90
1805282,Candidatus Nomurabacteria bacterium CG1_02_47_685
1805284,Candidatus Omnitrophica bacterium CG1_02_40_15
1805286,Candidatus Omnitrophica bacterium CG1_02_43_210
1805287,Candidatus Omnitrophica bacterium CG1_02_44_16
1805288,Candidatus Omnitrophica bacterium CG1_02_46_14
1805290,Candidatus Omnitrophica bacterium CG1_02_49_16
1805291,Oscillatoriales cyanobacterium CG2_30_40_61
1805292,Oscillatoriales cyanobacterium CG2_30_44_21
1805299,Candidatus Pacebacteria bacterium CG1_02_43_31
1805300,Candidatus Pacebacteria bacterium CG2_30_36_39
1805302,Parcubacteria group bacterium CG1_02_37_13
1805303,Parcubacteria group bacterium CG1_02_37_51
1805304,Parcubacteria group bacterium CG1_02_39_15
1805305,Parcubacteria group bacterium CG1_02_40_25
1805306,Parcubacteria group bacterium CG1_02_40_82
1805307,Parcubacteria group bacterium CG1_02_41_12
1805308,Parcubacteria group bacterium CG1_02_41_26
1805310,Parcubacteria group bacterium CG1_02_44_31
1805312,Parcubacteria group bacterium CG1_02_50_68
1805313,Parcubacteria group bacterium CG1_02_58_44
1805315,Parcubacteria group bacterium CG2_30_36_21
1805316,Parcubacteria group bacterium CG2_30_36_38
1805317,Parcubacteria group bacterium CG2_30_44_11
1805318,Parcubacteria group bacterium CG2_30_44_18
1805320,Parcubacteria group bacterium CG2_30_48_51
1805323,Candidatus Peregrinibacteria bacterium CG1_02_54_53
1805324,Candidatus Peregrinibacteria bacterium CG2_30_44_17
1805325,Porphyromonadaceae bacterium CG2_30_38_12
1805333,Proteobacteria bacterium CG1_02_64_396
1805367,Candidatus Rokubacteria bacterium 13_1_40CM_69_27
1805369,Candidatus Rokubacteria bacterium 13_2_20CM_2_64_8
1805370,Candidatus Rokubacteria bacterium 13_2_20CM_2_70_11
1805375,Candidatus Saccharibacteria bacterium CG2_30_41_52
1805376,Candidatus Shapirobacteria bacterium CG2_30_35_20
1805377,Syntrophaceae bacterium CG2_30_49_12
1805378,Syntrophaceae bacterium CG2_30_58_14
1805390,Thaumarchaeota archaeon 13_1_40CM_3_38_6
1805397,Thiomicrospira sp. CG2_30_44_34
1805400,bacterium CG2_30_33_46
1805401,bacterium CG2_30_37_16
1805402,bacterium CG2_30_40_12
1805411,Verrucomicrobia bacterium 13_1_20CM_54_28
1805420,Verrucomicrobia bacterium 13_2_20CM_55_10
1805421,Verrucomicrobia bacterium CG1_02_43_26
1805425,Candidatus Wolfebacteria bacterium CG1_02_39_135
1805426,Zetaproteobacteria bacterium CG1_02_49_23
1805427,Zetaproteobacteria bacterium CG1_02_53_45
1805428,Zetaproteobacteria bacterium CG1_02_55_237
1805429,Zetaproteobacteria bacterium CG2_30_46_52
1805430,Zetaproteobacteria bacterium CG2_30_59_37
1805470,Clostridium nigeriense
1805471,Clostridium sp. Marseille-P2415
1805472,Clostridium mediterraneense
1805473,Chryseobacterium timonianum
1805474,Bacillus mediterraneensis
1805475,Bacillus massilionigeriensis
1805477,Clostridium sp. Marseille-P299
1805478,Olsenella timonensis
1805483,Nematocida displodere
1805634,Acinetobacter sp. SFB
1805635,Acinetobacter sp. SFD
1805714,Christensenella massiliensis
1805819,Halomonas sp. ALS9
1805827,Rhodococcus sp. MTM3W5.2
1806484,Achromobacter sp. ATCC31444
1806668,Marinomonas atlantica
1806669,Neptuniibacter pectenicola
1806670,Neptuniibacter marinus
1806837,Massilibacillus massiliensis
1806885,Sphingorhabdus sp. M41
1806891,Chlamydia sp. 2742-308
1806892,Acinetobacter pragensis
1806905,Arthrobacter sp. ZXY-2
1806994,Synchytrium microbalum
1807500,Branchiibius sp. NY16-3462-2
1807729,Bacteroidales bacterium M1
1807730,Bacteroidales bacterium M2
1807731,Bacteroidales bacterium M3
1807734,Bacteroidales bacterium M6
1807735,Bacteroidales bacterium M7
1807736,Bacteroidales bacterium M8
1807738,Bacteroidales bacterium M10
1807739,Bacteroidales bacterium M11
1807740,Bacteroidales bacterium M12
1807742,Bacteroidales bacterium M14
1807743,Bacteroidales bacterium K1
1807745,Bacteroidales bacterium GP1
1807746,Bacteroidales bacterium GP2
1807749,Bacteroidales bacterium H1
1807751,Bacteroidales bacterium H3
1807752,Bacteroidales bacterium H4
1807753,Bacteroidales bacterium H5
1807754,Bacteroidales bacterium H6
1807755,Bacteroidales bacterium H7
1807757,Bacteroidales bacterium H9
1807766,Pseudovibrio stylochi
1809061,Eikenella sp. NML96-A-049
1809410,Herminiimonas arsenitoxidans
1810504,Immundisolibacter cernigliae
1810919,Aspergillus mulundensis
1811193,Streptococcus pantholopis
1811386,Thermoactinomyces sp. AS95
1811533,Erythrobacter sp. REDSEA-S34_B3
1811547,Maritimibacter sp. REDSEA-S28_B5
1811558,Nocardioides sp. REDSEA-S39_B2
1811586,Nitrosopelagicus sp. REDSEA-S31_B2
1811594,Candidatus Thioglobus sp. REDSEA-S12_B1
1811597,Acidimicrobiia bacterium REDSEA-S09_B7
1811612,Moraxellaceae bacterium REDSEA-S32_B1
1811619,Rhodobacteraceae bacterium REDSEA-S02_B3
1811624,Rhodobacteraceae bacterium REDSEA-S34_B6
1811637,SAR324 cluster bacterium REDSEA-S27_B3
1811651,Marine group II euryarchaeote REDSEA-S11_B3N4
1811661,Gammaproteobacteria bacterium REDSEA-S03_B5
1811664,Gammaproteobacteria bacterium REDSEA-S12_B4
1811976,[Bacillus] sp. KCTC 13219
1812480,Streptomyces sp. fd1-xmd
1812810,Rhodohalobacter halophilus
1812911,Flavihumibacter sp. CACIAM 22H1
1813019,Campylobacter hepaticus
1813033,Limnobacter sp. CACIAM 66H1
1813822,fungal sp. No.14919
1813946,Acidovorax sp. GW101-3H11
1814128,Streptococcus halotolerans
1814289,Sanguibacter gelidistatuariae
1816218,Colwellia sp. PAMC 20917
1816219,Colwellia sp. PAMC 21821
1816676,Alistipes provencensis
1816677,Butyricimonas sp. Marseille-P2440
1816678,Christensenella timonensis
1816680,Vaginella massiliensis
1816681,Paenibacillus tuaregi
1816684,Corynebacterium pacaense
1816686,Halomonas sp. Marseille-P2426
1816688,Ruminococcus sp. Marseille-P328
1816690,Chryseobacterium sp. 6021061333
1816691,Cohnella sp. 6021052837
1816693,Bacillus massiliglaciei
1816694,Clostridium sp. Marseille-P2538
1816695,Bacillus tuaregi
1816696,Gracilibacillus timonensis
1817722,Candidatus Collierbacteria bacterium RIFCSPHIGHO2_01_FULL_50_25
1817727,Candidatus Collierbacteria bacterium RIFOXYA2_FULL_46_20
1817737,Parcubacteria group bacterium RIFCSPHIGHO2_01_FULL_45_26
1817738,Parcubacteria group bacterium RIFCSPHIGHO2_01_FULL_47_10b
1817743,Parcubacteria group bacterium RIFCSPLOWO2_01_FULL_48_18
